area,inmueble,latitud,longitud,url,valor_publicado,fecha_registro,comprado,valor_compra,financiado,renta,fecha_compra,cuota
5350,Venta  Hermosa Casa Llanogrande Cabeceras Rionegro Antioquia,6.1193677,-75.4248196,https://casa.mercadolibre.com.co/MCO-1279502823-venta-hermosa-casa-llanogrande-cabeceras-rionegro-antioquia-_JM#position=18&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,3400000000,12/04/2023,False,0,0,0,01/01/2000,0
11500,Venta Lote En Tablazo- Excelente Ubicacion Y Vista,6.1602035,-75.4561186,https://lote-casalote.mercadolibre.com.co/MCO-1278284335-venta-lote-en-tablazo-excelente-ubicacion-y-vista-_JM#position=24&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,1700000000,12/04/2023,False,0,0,0,01/01/2000,0
1058,Finca En Unidad Cerrada,6.1309813,-75.4063697,https://inmueble.mercadolibre.com.co/MCO-1272220101-finca-en-unidad-cerrada-_JM#position=14&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,1450000000,12/04/2023,False,0,0,0,01/01/2000,0
11600,Lote Cerca Al Aeropuerto Rionegro (paga Con Criptomonedas Crypto),6.1635658,-75.4353648,https://lote-casalote.mercadolibre.com.co/MCO-930000466-lote-cerca-al-aeropuerto-rionegro-paga-con-criptomonedas-crypto-_JM#position=12&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,2000000000,12/04/2023,False,0,0,0,01/01/2000,0
351,Lotes En Venta Vereda El Tablazo 643-6951,6.1482948,-75.4202206,https://lote-casalote.mercadolibre.com.co/MCO-1137371018-lotes-en-venta-vereda-el-tablazo-643-6951-_JM#position=13&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,625000000,12/04/2023,False,0,0,0,01/01/2000,0
328,"Cesion De Derechos, Casa 328m2,rionegro Sajonia",6.1792011,-75.450468,https://casa.mercadolibre.com.co/MCO-1273937139-cesion-de-derechos-casa-328m2rionegro-sajonia-_JM#position=11&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,1970000000,12/04/2023,False,0,0,0,01/01/2000,0
1791,Venta Lote Llano Grande  1.791m2,6.133429,-75.3951788,https://lote-casalote.mercadolibre.com.co/MCO-880061303-venta-lote-llano-grande-1791m2-_JM#position=5&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,750000000,12/04/2023,False,0,0,0,01/01/2000,0
2500,Hermoso Lote En Venta Exclusiva Parcelacion Llanogrande Topografía Semiplana Con Vista Lejana,6.1490188,-75.3789523,https://lote-casalote.mercadolibre.com.co/MCO-1237995112-hermoso-lote-en-venta-exclusiva-parcelacion-llanogrande-topografia-semiplana-con-vista-lejana-_JM#position=3&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,1050000000,12/04/2023,False,0,0,0,01/01/2000,0
8571,Venta De Lote  En Rionegro Sector El Tablazo,6.1462724,-75.4540157,https://lote-casalote.mercadolibre.com.co/MCO-1171062988-venta-de-lote-en-rionegro-sector-el-tablazo-_JM#position=4&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,1390000000,12/04/2023,False,0,0,0,01/01/2000,0
106,"Cesion De Derechos, Apartamento Sobre Planos, Bohemia Mia",6.1750485,-75.4500655,https://apartamento.mercadolibre.com.co/MCO-1273752891-cesion-de-derechos-apartamento-sobre-planos-bohemia-mia-_JM#position=10&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,940000000,12/04/2023,False,0,0,0,01/01/2000,0
34000000.0,Espectacular Casa Con Lindos Acabados,6.2109997,-75.5633703,https://inmueble.mercadolibre.com.co/MCO-1323888046-espectacular-casa-con-lindos-acabados-_JM#position=6&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,1250000000,12/04/2023,False,0,0,0,01/01/2000,0
2420,Se Vende Lote En Llanogrande En Harás De Santa Lucía,6.1219263,-75.4278248,https://lote-casalote.mercadolibre.com.co/MCO-1205291252-se-vende-lote-en-llanogrande-en-haras-de-santa-lucia-_JM#position=1&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,1890000000,12/04/2023,False,0,0,0,01/01/2000,0
21786,"Lote En Venta Acceso A Represa Y Permiso De Loteo La Peña, Guatapé",6.2329637,-75.1608506,https://lote-casalote.mercadolibre.com.co/MCO-1228613428-lote-en-venta-acceso-a-represa-y-permiso-de-loteo-la-pena-guatape-_JM#position=38&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,1500000000,12/04/2023,False,0,0,0,01/01/2000,0
2200,"Venta Propiedad Vereda La Piedra Guatape, Antioquia",6.223611,-75.178333,https://inmueble.mercadolibre.com.co/MCO-1233634577-venta-propiedad-vereda-la-piedra-guatape-antioquia-_JM#position=39&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,1200000000,12/04/2023,False,0,0,0,01/01/2000,0
10000,"Lote En Venta En El Peñol, Sector De Guatape",6.2162468,-75.2385018,https://lote-casalote.mercadolibre.com.co/MCO-945589427-lote-en-venta-en-el-penol-sector-de-guatape-_JM#position=36&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,2200000000,12/04/2023,False,0,0,0,01/01/2000,0
34,Aparta Loft En Llano Grande Especial  Para Rentar En Airbnb,6.1153394,-75.4169918,https://apartamento.mercadolibre.com.co/MCO-1248455519-aparta-loft-en-llano-grande-especial-para-rentar-en-airbnb-_JM#position=2&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,265000000,12/04/2023,False,0,0,0,01/01/2000,0
136,Casa En Rionegro Con El Aire,6.1527239,-75.3656745,https://casa.mercadolibre.com.co/MCO-1272293119-casa-en-rionegro-con-el-aire-_JM#position=7&search_layout=grid&type=item&tracking_id=8dc58b43-ba1f-4a4e-86f0-4aa4b0b2731c,340000000,12/04/2023,False,0,0,0,01/01/2000,0
67,Vendo Apartamento Guatapé,6.2353799,-75.1527762,https://apartamento.mercadolibre.com.co/MCO-1384607844-vendo-apartamento-guatape-_JM#position=31&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,360000000,12/04/2023,False,0,0,0,01/01/2000,0
9000,Venta Lote  Guatape  Antioquia Mixto,6.261,-75.1916,https://lote-casalote.mercadolibre.com.co/MCO-931858490-venta-lote-guatape-antioquia-mixto-_JM#position=26&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,990000000,12/04/2023,False,0,0,0,01/01/2000,0
207,Casa Campestre,6.2337643,-75.1592213,https://casa.mercadolibre.com.co/MCO-1275328879-casa-campestre-_JM#position=23&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,1759500000,12/04/2023,False,0,0,0,01/01/2000,0
330,Casa Campestre En Venta En Guatapé Guatapé. Cod 3709,6.234,-75.1616,https://casa.mercadolibre.com.co/MCO-1038468901-casa-campestre-en-venta-en-guatape-guatape-cod-3709-_JM#position=27&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,800000000,12/04/2023,False,0,0,0,01/01/2000,0
2,"Lote En Venta, En Guatape, Antioquia, Colombia.",6.261,-75.1916,https://lote-casalote.mercadolibre.com.co/MCO-947628457-lote-en-venta-en-guatape-antioquia-colombia-_JM#position=18&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,350000000,12/04/2023,False,0,0,0,01/01/2000,0
72,"Venta Apartamento Guatape,antioquia.",6.2288507,-75.5715962,https://apartamento.mercadolibre.com.co/MCO-1238504517-venta-apartamento-guatapeantioquia-_JM#position=17&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,450000000,12/04/2023,False,0,0,0,01/01/2000,0
6900,"Vendo Lote En El Peñol, Vereda Chiquinquirá",6.2107777,-75.1970867,https://lote-casalote.mercadolibre.com.co/MCO-896133567-vendo-lote-en-el-penol-vereda-chiquinquira-_JM#position=20&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,500000000,12/04/2023,False,0,0,0,01/01/2000,0
24000,"Lote En Venta Con Servidumbre A La Represa, En La Peña, Guatapé",6.2329637,-75.1608506,https://lote-casalote.mercadolibre.com.co/MCO-657190499-lote-en-venta-con-servidumbre-a-la-represa-en-la-pena-guatape-_JM#position=24&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,638000000,12/04/2023,False,0,0,0,01/01/2000,0
21991,Lote En Guatape Cerca De La Piedra Or3008,6.2342179,-75.1617452,https://lote-casalote.mercadolibre.com.co/MCO-1304083716-lote-en-guatape-cerca-de-la-piedra-or3008-_JM#position=19&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,3700000000,12/04/2023,False,0,0,0,01/01/2000,0
550,"Venta De Casa En Guatapé. Acceso A La Represa, Excelente Vista Y Acabados-7575",6.233764,-75.159221,https://casa.mercadolibre.com.co/MCO-1270713803-venta-de-casa-en-guatape-acceso-a-la-represa-excelente-vista-y-acabados-7575-_JM#position=13&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,2100000000,12/04/2023,False,0,0,0,01/01/2000,0
4050,Lote En Venta Guatapé Antioquia,6.2337643,-75.1592213,https://lote-casalote.mercadolibre.com.co/MCO-991847132-lote-en-venta-guatape-antioquia-_JM#position=28&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,728000000,12/04/2023,False,0,0,0,01/01/2000,0
5600,Lote En Venta Guatape Antioquia,6.2337643,-75.1592213,https://lote-casalote.mercadolibre.com.co/MCO-991307793-lote-en-venta-guatape-antioquia-_JM#position=29&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,678000000,12/04/2023,False,0,0,0,01/01/2000,0
200,"Venta Casa Finca Hotel, Guatapé, Antioquia",6.2337643,-75.1592213,https://inmueble.mercadolibre.com.co/MCO-1238515246-venta-casa-finca-hotel-guatape-antioquia-_JM#position=14&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,1500000000,12/04/2023,False,0,0,0,01/01/2000,0
4106,Casa En Venta En Guatapé Guatapé. Cod 919,6.23,-75.15416,https://casa.mercadolibre.com.co/MCO-904175123-casa-en-venta-en-guatape-guatape-cod-919-_JM#position=5&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,2200000000,12/04/2023,False,0,0,0,01/01/2000,0
37000,"Vendo Lote En Guatape, Antioquia",6.2319351,-75.1573411,https://lote-casalote.mercadolibre.com.co/MCO-932585094-vendo-lote-en-guatape-antioquia-_JM#position=10&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,3500000000,12/04/2023,False,0,0,0,01/01/2000,0
15000,Lote En Venta Guatapé Ingreso Por El Embalse Antioquia,6.2337643,-75.1592213,https://lote-casalote.mercadolibre.com.co/MCO-1342710468-lote-en-venta-guatape-ingreso-por-el-embalse-antioquia-_JM#position=12&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,3500000000,12/04/2023,False,0,0,0,01/01/2000,0
8000,Finca En Venta En Guatapé Vereda Quebrada Arriba,6.2337643,-75.1592213,https://inmueble.mercadolibre.com.co/MCO-1229716922-finca-en-venta-en-guatape-vereda-quebrada-arriba-_JM#position=8&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,520000000,12/04/2023,False,0,0,0,01/01/2000,0
1000,Se Vende Fina En Guatape Con Piscina,6.1865869,-75.1718034,https://inmueble.mercadolibre.com.co/MCO-1355482468-se-vende-fina-en-guatape-con-piscina-_JM#position=4&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,650000000,12/04/2023,False,0,0,0,01/01/2000,0
240,Venta Casa Independiente Guatapé,6.2331813,-75.157578,https://casa.mercadolibre.com.co/MCO-1240934948-venta-casa-independiente-guatape-_JM#position=7&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,1290000000,12/04/2023,False,0,0,0,01/01/2000,0
2680,Hermosa Cabaña En Guatapé Con Acceso A La Represa,6.2228998,-75.1747227,https://casa.mercadolibre.com.co/MCO-1309232088-hermosa-cabana-en-guatape-con-acceso-a-la-represa-_JM#position=6&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,900000000,12/04/2023,False,0,0,0,01/01/2000,0
2612,Finca En Marinilla Vereda La Milagrosa,6.1731064,-75.3378851,https://inmueble.mercadolibre.com.co/MCO-1391870244-finca-en-marinilla-vereda-la-milagrosa-_JM#position=46&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,440000000,12/04/2023,False,0,0,0,01/01/2000,0
70000,Lote En Venta En Guatapé Guacaica. Cod 3728,6.234,-75.1616,https://lote-casalote.mercadolibre.com.co/MCO-1038436477-lote-en-venta-en-guatape-guacaica-cod-3728-_JM#position=9&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,650000000,12/04/2023,False,0,0,0,01/01/2000,0
2500,Lotes En Condominio Guatape Desde $ 250 Millones,6.2360416,-75.1656264,https://lote-casalote.mercadolibre.com.co/MCO-1238571393-lotes-en-condominio-guatape-desde-250-millones-_JM#position=2&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,250000000,12/04/2023,False,0,0,0,01/01/2000,0
5000,Linda Finca En Venta Marinilla Vía Al Peñol,6.1731064,-75.3378851,https://inmueble.mercadolibre.com.co/MCO-1200798310-linda-finca-en-venta-marinilla-via-al-penol-_JM#position=44&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,370000000,12/04/2023,False,0,0,0,01/01/2000,0
6000,Finca Entre Marinilla Y El Peñol - Se Vende/permuta,6.2261208,-75.252343,https://inmueble.mercadolibre.com.co/MCO-898149446-finca-entre-marinilla-y-el-penol-se-vendepermuta-_JM#position=43&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,700000000,12/04/2023,False,0,0,0,01/01/2000,0
1200,Linda Finca En Venta En Marinilla A 200 Metros De La Autopista,6.1731064,-75.3378851,https://apartamento.mercadolibre.com.co/MCO-924553163-linda-finca-en-venta-en-marinilla-a-200-metros-de-la-autopista-_JM#position=38&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,300000000,12/04/2023,False,0,0,0,01/01/2000,0
3200,Lote En El Peñol Para Construir Apartamentos,6.2147282,-75.2416627,https://lote-casalote.mercadolibre.com.co/MCO-1266944455-lote-en-el-penol-para-construir-apartamentos-_JM#position=1&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,2500000000,12/04/2023,False,0,0,0,01/01/2000,0
990,Linda Casita Finca En Venta Con Excelente Ubicación En Marinilla Ant.,6.1781321,-75.3074644,https://inmueble.mercadolibre.com.co/MCO-924559618-linda-casita-finca-en-venta-con-excelente-ubicacion-en-marinilla-ant-_JM#position=42&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,600000000,12/04/2023,False,0,0,0,01/01/2000,0
3100,Casa Lote En Venta Guatapé En Sector Los Benedictinos,6.2315815,-75.1705384,https://casa.mercadolibre.com.co/MCO-1229710789-casa-lote-en-venta-guatape-en-sector-los-benedictinos-_JM#position=3&search_layout=grid&type=item&tracking_id=2b551779-8bf1-45d4-95d1-aab7f8d7917d,1200000000,12/04/2023,False,0,0,0,01/01/2000,0
3300,Hermosa Parcelación De Oportunidad En Venta Entre Marinila Y El Carmen,6.1488354,-75.3478113,https://lote-casalote.mercadolibre.com.co/MCO-924679637-hermosa-parcelacion-de-oportunidad-en-venta-entre-marinila-y-el-carmen-_JM#position=45&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,270000000,12/04/2023,False,0,0,0,01/01/2000,0
800,Linda Casa Finca En Venta Sector Belén En Ríonegro Antioquia,6.1830421,-75.3567753,https://casa.mercadolibre.com.co/MCO-924679547-linda-casa-finca-en-venta-sector-belen-en-rionegro-antioquia-_JM#position=39&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,330000000,12/04/2023,False,0,0,0,01/01/2000,0
120000,"#vendo Finca Marinilla Antioquia 19 Cuadras, / 12 Ha",6.2235641,-75.2957741,https://inmueble.mercadolibre.com.co/MCO-927256532-vendo-finca-marinilla-antioquia-19-cuadras-12-ha-_JM#position=37&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,750000000,12/04/2023,False,0,0,0,01/01/2000,0
800,Encantadora Finca En Venta Excelente Ubicacion Marinilla,6.1731064,-75.3378851,https://inmueble.mercadolibre.com.co/MCO-924527248-encantadora-finca-en-venta-excelente-ubicacion-marinilla-_JM#position=35&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,450000000,12/04/2023,False,0,0,0,01/01/2000,0
4060,Encantadora Finca En Venta Marinilla Ant,6.10196,-75.314496,https://inmueble.mercadolibre.com.co/MCO-924546664-encantadora-finca-en-venta-marinilla-ant-_JM#position=36&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,800000000,12/04/2023,False,0,0,0,01/01/2000,0
118,Linda Casa En Venta En  Marinilla Excelente Ubicacion,6.1731064,-75.3378851,https://casa.mercadolibre.com.co/MCO-924514280-linda-casa-en-venta-en-marinilla-excelente-ubicacion-_JM#position=41&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,350000000,12/04/2023,False,0,0,0,01/01/2000,0
6459,Finca En Venta Sector Vereda La Peña - Marinilla,6.2225684,-75.2964457,https://inmueble.mercadolibre.com.co/MCO-1228607160-finca-en-venta-sector-vereda-la-pena-marinilla-_JM#position=25&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,340000000,12/04/2023,False,0,0,0,01/01/2000,0
65,Venta De Apartamento En Salida A La Bomba Marinilla,6.171058,-75.3392326,https://apartamento.mercadolibre.com.co/MCO-1371080954-venta-de-apartamento-en-salida-a-la-bomba-marinilla-_JM#position=29&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,260000000,12/04/2023,False,0,0,0,01/01/2000,0
80,"Casa Marinilla, Antioquia Barrio María Auxiliadora - Se Vende/permuta",6.1731064,-75.3378851,https://casa.mercadolibre.com.co/MCO-876616003-casa-marinilla-antioquia-barrio-maria-auxiliadora-se-vendepermuta-_JM#position=33&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,380000000,12/04/2023,False,0,0,0,01/01/2000,0
3600,Hermosa Casa Finca Campestre En Venta Marinilla,6.169688,-75.3400198,https://inmueble.mercadolibre.com.co/MCO-924540127-hermosa-casa-finca-campestre-en-venta-marinilla-_JM#position=24&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,550000000,12/04/2023,False,0,0,0,01/01/2000,0
3300,Finca Remodelada En Venta Vereda Cascajo Arriba Marinilla,6.1628276,-75.3469849,https://inmueble.mercadolibre.com.co/MCO-924546663-finca-remodelada-en-venta-vereda-cascajo-arriba-marinilla-_JM#position=30&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,295000000,12/04/2023,False,0,0,0,01/01/2000,0
3507,Marinilla  Finca En Proindiviso Excelente Ubicacion,5.8674034,-75.5499101,https://inmueble.mercadolibre.com.co/MCO-1059370624-marinilla-finca-en-proindiviso-excelente-ubicacion-_JM#position=21&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,480000000,12/04/2023,False,0,0,0,01/01/2000,0
10000,Venta De Casa Campestre- Marinilla,6.1731064,-75.3378851,https://casa.mercadolibre.com.co/MCO-1371204808-venta-de-casa-campestre-marinilla-_JM#position=26&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,795000000,12/04/2023,False,0,0,0,01/01/2000,0
2961,"Venta De Finca En Marinilla, Angtioquia",6.1731064,-75.3378851,https://inmueble.mercadolibre.com.co/MCO-965009642-venta-de-finca-en-marinilla-angtioquia-_JM#position=23&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,450000000,12/04/2023,False,0,0,0,01/01/2000,0
65,Venta De Apartamento En Marinilla,6.184706,-75.3485747,https://apartamento.mercadolibre.com.co/MCO-1276586673-venta-de-apartamento-en-marinilla-_JM#position=20&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,307000000,12/04/2023,False,0,0,0,01/01/2000,0
118,"Casa En Venta - Marinilla, Antioquia.",6.1731064,-75.3378851,https://casa.mercadolibre.com.co/MCO-809389976-casa-en-venta-marinilla-antioquia-_JM#position=28&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,330000000,12/04/2023,False,0,0,0,01/01/2000,0
38,Apartamento Marinilla Sector Alcaravanes,6.1747591,-75.3484454,https://apartamento.mercadolibre.com.co/MCO-1059421870-apartamento-marinilla-sector-alcaravanes-_JM#position=19&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,155000000,12/04/2023,False,0,0,0,01/01/2000,0
90,Venta De Apartamento - Marinilla,6.1802029,-75.3426866,https://apartamento.mercadolibre.com.co/MCO-1276586643-venta-de-apartamento-marinilla-_JM#position=18&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,260000000,12/04/2023,False,0,0,0,01/01/2000,0
102,"Venta De Apartamento En Villas Del Sol, Marinilla",6.2417989,-75.5970955,https://apartamento.mercadolibre.com.co/MCO-1276599019-venta-de-apartamento-en-villas-del-sol-marinilla-_JM#position=16&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,220000000,12/04/2023,False,0,0,0,01/01/2000,0
73,Venta De Apartamentos En Marinilla,7.5835608,-75.4004681,https://apartamento.mercadolibre.com.co/MCO-1371005830-venta-de-apartamentos-en-marinilla-_JM#position=13&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,303000000,12/04/2023,False,0,0,0,01/01/2000,0
8800,#vendo Lote Marinilla Antioquia Vrdpv1,6.2208761,-75.2677163,https://lote-casalote.mercadolibre.com.co/MCO-920527076-vendo-lote-marinilla-antioquia-vrdpv1-_JM#position=22&search_layout=grid&type=item&tracking_id=8b520f2e-a11f-45a7-ac8e-25e752ab7615,450000000,12/04/2023,False,0,0,0,01/01/2000,0
